o:id,skos:prefLabel,dcterms:isReferencedBy ^^uri,skos:notation,skos:altLabel @fr,skos:altLabel @en,skos:scopeNote @fr,skos:scopeNote @en,skos:broader ^^resource,skos:narrower ^^resource,skos:related ^^resource
1536,Farmers,http://vocabularies.unesco.org/thesaurus/concept1710,4.45,Agriculteur,Farmers,,,3538,,141|2870|140
1982,Inclusive cities,http://vocabularies.unesco.org/thesaurus/concept17148,4.45,Villes inclusives,Inclusive cities,,,4292,,3779|1105
3534,Rural extension,http://vocabularies.unesco.org/thesaurus/concept1741,4.45,Vulgarisation en milieu rural,Rural extension,"Inclue la formation des fermiers à des pratiques plus efficaces, à la planification et au développement de compétences en gestion, au crédit à faible taux d'intérêt, à l'irrigation simple, aux engrais subventionnés et aux installations de stockage des récoltes, etc.","Includes training for farmers in more efficient practices, planning and management skills, low-interest credit, simple irrigation, subsidized fertilizer and post-harvest facilities, etc.",3530,,1518|3532|138|124|2994|118|2252
3537,Rural planning,http://vocabularies.unesco.org/thesaurus/concept1795,4.45,Aménagement rural,Rural planning,,,3530,,3391|3398|3531|3533|130|3541
3538,Rural population,http://vocabularies.unesco.org/thesaurus/concept1839,4.45,Population rurale,Rural population,,,3528,1536|3542|3543,3011|3540|140
4298,Urban planning,http://vocabularies.unesco.org/thesaurus/concept2148,4.45,Aménagement urbain,Urban planning,,,4295,4293|4294|4300|4307,245|1892|2256|4292|3200|2008|2788|3398|3974|4297|4302|4303|4304
1854,Historic cities,http://vocabularies.unesco.org/thesaurus/concept2338,4.45,Ville historique,Historic cities,,,4292,,3200|180|1855
746,Community leaders,http://vocabularies.unesco.org/thesaurus/concept2376,4.45,Animateur communautaire,Community leaders,,,744,4484,1304|748
4484,Youth leaders,http://vocabularies.unesco.org/thesaurus/concept2378,4.45,Animateur de jeunesse,Youth leaders,,,746,,4485|3819|4486
1811,Habitats,http://vocabularies.unesco.org/thesaurus/concept2411,4.45,Habitat,Habitats,,,1916,,1182|191|432|435|3094
1891,Houses,http://vocabularies.unesco.org/thesaurus/concept2712,4.45,Maison,Houses,,,1892,2625,245|503
1894,Housing design,http://vocabularies.unesco.org/thesaurus/concept2713,4.45,Conception de logements,Housing design,,,1892,,245|1893|496
2260,Landscape design,http://vocabularies.unesco.org/thesaurus/concept2722,4.45,Architecture paysagère,Landscape design,,,2259,,1438|2261|2989
3908,Squatter settlements,http://vocabularies.unesco.org/thesaurus/concept3115,4.45,Lotissement spontané,Squatter settlements,,,1896,,1876|3536|3753|4307
3974,Suburbs,http://vocabularies.unesco.org/thesaurus/concept3574,4.45,Banlieue,Suburbs,,,4292,,4298|4307
3753,Slums,http://vocabularies.unesco.org/thesaurus/concept3589,4.45,Bidonville,Slums,,,1896,,3793|1876|3908
1896,Housing needs,http://vocabularies.unesco.org/thesaurus/concept3618,4.45,Besoin en logement,Housing needs,,,1892,3753|3908,1876|373
2989,Parks,http://vocabularies.unesco.org/thesaurus/concept4252,4.45,Parc,Parks,,,2915,,3378|465|2747|4495|2260|4302
744,Community development,http://vocabularies.unesco.org/thesaurus/concept439,4.45,Développement communautaire,Community development,,,,742|743|746|748|3685,745|741|2302
1895,Housing finance,http://vocabularies.unesco.org/thesaurus/concept4399,4.45,Financement du logement,Housing finance,,,1897,,495
1892,Housing,http://vocabularies.unesco.org/thesaurus/concept440,4.45,Logement,Housing,,,,1891|1893|1894|1896|1897|3430,1916|2119|4298|2390
1916,Human settlements,http://vocabularies.unesco.org/thesaurus/concept441,4.45,Établissement humain,Human settlements,"Se réfère à l'ensemble des bâtiments, infrastructures et services nécessaires à une communauté pour lui permettre de remplir ses fonctions en tant qu'organisme social.","Consist of shelter, infrastructure, services required by a community for the fulfillment of its functions as a social body.",,741|1811|1902,1892|3775|3315|3533|4297
2256,Land use,http://vocabularies.unesco.org/thesaurus/concept442,4.45,Utilisation des terres,Land use,,,,,125|1434|2915|2253|4298|1638|2248
2915,Open spaces,http://vocabularies.unesco.org/thesaurus/concept443,4.45,Espace ouvert,Open spaces,,,,2259|2989|4302,2256|3378|3107
3390,Regional development,http://vocabularies.unesco.org/thesaurus/concept444,4.45,Développement régional,Regional development,,,,3391|3392|3398,1187|3530|4295
3528,Rural areas,http://vocabularies.unesco.org/thesaurus/concept445,4.45,Zone rurale,Rural areas,,,,3533|3538,3530|3391
3530,Rural development,http://vocabularies.unesco.org/thesaurus/concept446,4.45,Développement rural,Rural development,,,,3531|3534|3537|3540,1187|3390|3528|118|3541
4292,Urban areas,http://vocabularies.unesco.org/thesaurus/concept447,4.45,Zone urbaine,Urban areas,,,,1854|2008|2029|2570|2788|3760|3974|4297|4299|1982,4296|4298|4301|4307|2685
4295,Urban development,http://vocabularies.unesco.org/thesaurus/concept448,4.45,Développement urbain,Urban development,,,,4298|4301,1187|3390|2788
2625,Mobile homes,http://vocabularies.unesco.org/thesaurus/concept4721,4.45,Maison mobile,Mobile homes,,,1891,,
2029,Industrial towns,http://vocabularies.unesco.org/thesaurus/concept5283,4.45,Ville industrielle,Industrial towns,,,4292,,2022|2008|2017
2788,New towns,http://vocabularies.unesco.org/thesaurus/concept5285,4.45,Ville nouvelle,New towns,,,4292,,4295|3398|4298
3760,Small towns,http://vocabularies.unesco.org/thesaurus/concept5287,4.45,Petite ville,Small towns,,,4292,,
741,Communities,http://vocabularies.unesco.org/thesaurus/concept5714,4.45,Communauté,Communities,,,1916,,744|1795|3592|745|742|743|748|3911
748,Community participation,http://vocabularies.unesco.org/thesaurus/concept5861,4.45,Participation communautaire,Community participation,,,744,,3790|741|742|746|3685|747|534|1387|2994
4294,Urban design,http://vocabularies.unesco.org/thesaurus/concept6161,4.45,Conception urbanistique,Urban design,,,4298,,4300
1893,Housing construction,http://vocabularies.unesco.org/thesaurus/concept6401,4.45,Construction de logements,Housing construction,,,1892,,810|1894|3685
1902,Human environment,http://vocabularies.unesco.org/thesaurus/concept7041,4.45,Environnement humain,Human environment,,,1916,,1438|3775|1437|1901|907|3533|4297
925,Cultural landscapes,http://vocabularies.unesco.org/thesaurus/concept7070,4.45,Paysage culturel,Cultural landscapes,"Illustre l'évolution de la société humaine et de ses installations à travers le temps, sous l'influence des contraintes ou des conjonctures favorables de l'environnement naturel et des réalités sociales, économiques et culturelles","Illustrative of the evolution of human society and settlement over time, under the influence of the physical constraints/opportunities of the natural environment and of successive social, economic and cultural forces.",2259,3549,915|2757|2261
3549,Sacred sites,http://vocabularies.unesco.org/thesaurus/concept7071,4.45,Site sacré,Sacred sites,"Paysage naturel tel que rocher, falaise, montagne, arbre, forêt, source, lac ou rivière, considéré comme imprégné d'un caractère religieux ou spirituel.","Natural landscapes such as stones, cliffs, mountains, trees, forests, sources, lakes or rivers being regarded as of a marked religious or spiritual significance.",925,,915|2757|3505|3422
4293,Urban decentralization,http://vocabularies.unesco.org/thesaurus/concept7504,4.45,Décentralisation urbaine,Urban decentralization,,,4298,,2394
3391,Regional disparities,http://vocabularies.unesco.org/thesaurus/concept7799,4.45,Disparité régionale,Regional disparities,,,3390,,3528|3392|3398|3537|2017
3398,Regional planning,http://vocabularies.unesco.org/thesaurus/concept7879,4.45,Planification régionale,Regional planning,Se réfère aux régions à l'intérieur d'un pays.,Refers to regions within a country.,3390,,2788|3391|3537|4298|1204|1061|2017
1897,Housing policy,http://vocabularies.unesco.org/thesaurus/concept7889,4.45,Politique du logement,Housing policy,,,1892,1895,3792|1063
3392,Regional economy,http://vocabularies.unesco.org/thesaurus/concept8751,4.45,Économie régionale,Regional economy,Se réfère aux régions à l'intérieur d'un pays.,Use when referring to regions within a country.,3390,,3391
1432,Environmental information,http://vocabularies.unesco.org/thesaurus/concept10013,5.05,Information en matière d'environnement,Environmental information,,,3638,,1426|1421
1570,Film media,http://vocabularies.unesco.org/thesaurus/concept10826,5.05,Film (médias),Film media,,,2043,1572|2581,
1868,History of libraries,http://vocabularies.unesco.org/thesaurus/concept11852,5.05,Histoire des bibliothèques,History of libraries,,,2348,,
4145,Thesauri,http://vocabularies.unesco.org/thesaurus/concept12263,5.05,Thésaurus,Thesauri,"Langage documentaire contrôlé et dynamique contenant des termes sémantiquement et génériquement reliés, lequel couvre de manière exhaustive un domaine spécifique de la connaissance.","A controlled and dynamic documentary language containing semantically and generically related terms, which comprehensively covers a specific domain of knowledge.",1992,4146,4111|3971|4110|3382
3638,Scientific information,http://vocabularies.unesco.org/thesaurus/concept12435,5.05,Information scientifique,Scientific information,,,2037,1399|1432|3628,2039|2220|3650|4073|2038|3445|3639|3643|3648|2913
3802,Social science information,http://vocabularies.unesco.org/thesaurus/concept12437,5.05,Information en sciences sociales,Social science information,,,2037,1200|3128|3782,3805|2038
3128,Political information,http://vocabularies.unesco.org/thesaurus/concept12439,5.05,Information politique,Political information,,,3802,,3137
3782,Social information,http://vocabularies.unesco.org/thesaurus/concept12442,5.05,Information sociale,Social information,,,3802,,3814
2578,Microfiches,http://vocabularies.unesco.org/thesaurus/concept14100,5.05,Microfiche,Microfiches,,,2581,,
2579,Microfilms,http://vocabularies.unesco.org/thesaurus/concept14103,5.05,Microfilm,Microfilms,,,2581,,
2798,Newsprint,http://vocabularies.unesco.org/thesaurus/concept14542,5.05,Papier journal,Newsprint,,,3226,,
340,Automatic text analysis,http://vocabularies.unesco.org/thesaurus/concept2196,5.05,Analyse automatique de textes,Automatic text analysis,,,2076,339,769
260,Archive science,http://vocabularies.unesco.org/thesaurus/concept2744,5.05,Archivistique,Archive science,,,2048,1866,261|249|2348|262
1866,History of archives,http://vocabularies.unesco.org/thesaurus/concept2788,5.05,Histoire des archives,History of archives,,,260,,261|1864
2348,Library science,http://vocabularies.unesco.org/thesaurus/concept2790,5.05,Bibliothéconomie,Library science,,,2048,1868,2076|260|756|1124|2337
976,Cybernetics,http://vocabularies.unesco.org/thesaurus/concept3057,5.05,Cybernétique,Cybernetics,"La science du contrôle des systèmes et de la communication, de manière plus spécifique, l'interaction entre le contrôle automatique et l'homme.","The science of control and communication, specifically the interaction between automatic control and people.",782,,1362|4002|2056|291|587|3002|3514|338|1018|2777
1572,Film strips,http://vocabularies.unesco.org/thesaurus/concept3341,5.05,Film fixe,Film strips,Bande de film comportant des images photographiques ou autre matériel graphique projetés comme images fixes. Largement utilisé comme support à l'enseignement audiovisuel.,"A strip of motion picture carrying a still photograph, or other graphic material, on each of its frames. Widely used as an audiovisual instruction tool.",1570,,4343|329|3062
336,Authority lists,http://vocabularies.unesco.org/thesaurus/concept3379,5.05,Liste d'autorité,Authority lists,,,1992,,
339,Automatic indexing,http://vocabularies.unesco.org/thesaurus/concept3406,5.05,Indexation automatique,Automatic indexing,,,340,,769|2406|1991|341|766
400,Bibliographic standards,http://vocabularies.unesco.org/thesaurus/concept3761,5.05,Norme bibliographique,Bibliographic standards,,,559,1956|1957|1958,2040|396
1956,ISBD,http://vocabularies.unesco.org/thesaurus/concept3785,5.05,ISBD,ISBD,Description bibliographique internationale normalisée.,International standard bibliographic description.,400,,3702|2647|2810
1957,ISBN,http://vocabularies.unesco.org/thesaurus/concept3786,5.05,ISBN,ISBN,Numéro international normalisé du livre.,International standard book number.,400,,460|1958
1958,ISSN,http://vocabularies.unesco.org/thesaurus/concept3787,5.05,ISSN,ISSN,Numéro international normalisé des publications en série.,International standard serial number.,400,,3702|1957
404,Bibliology,http://vocabularies.unesco.org/thesaurus/concept3802,5.05,Bibliologie,Bibliology,"Étude systématique des propriétés et caractéristiques des livres, axée sur les processus de publication ou les techniques d'impression, de production et de marketing.","The systematic study of the properties and characteristics of books in relation to the publication process or to the techniques of printing, production and marketing.",2076,,452|3305
756,Comparative librarianship,http://vocabularies.unesco.org/thesaurus/concept3857,5.05,Bibliothéconomie comparée,Comparative librarianship,,,2076,,2348
3222,Print media,http://vocabularies.unesco.org/thesaurus/concept4186,5.05,Média imprimé,Print media,,,2043,3226,3223|3435|453|459
1501,Exchange of publications,http://vocabularies.unesco.org/thesaurus/concept4193,5.05,Échange de publications,Exchange of publications,,,2040,,2103|454|2120|2124
3226,Printing paper,http://vocabularies.unesco.org/thesaurus/concept4201,5.05,Papier d'impression,Printing paper,,,3222,2798,3224|455
782,Computer science,http://vocabularies.unesco.org/thesaurus/concept450,5.05,Informatique,Computer science,,,,976,769|781|789|998|2048|783|291|4093
652,Classification systems,http://vocabularies.unesco.org/thesaurus/concept4504,5.05,Cadre de classement,Classification systems,,,830,3971,2076
1992,Indexing languages,http://vocabularies.unesco.org/thesaurus/concept451,5.05,Langage d'indexation,Indexing languages,Langage artificiel utilisé dans les systèmes d'information documentaire à des fins d'indexation.,An artificial language used by documentation systems for purposes of indexing.,,336|830|4110|4145,2046|2368|4111
2037,Information,http://vocabularies.unesco.org/thesaurus/concept452,5.05,Information,Information,Données organisées de manière cohérente et significative au moyen d'un système généralisé.,"Data that has been organized in such a way that it achieves meaning, in a generalized way.",,721|921|1285|3638|3802,2060|2221|2057
2040,Information exchange,http://vocabularies.unesco.org/thesaurus/concept453,5.05,Échange d'information,Information exchange,,,,1501,2039|400|2057
2043,Information media,http://vocabularies.unesco.org/thesaurus/concept454,5.05,Média d'information,Information media,,,,1367|1570|3222,2490
2048,Information sciences,http://vocabularies.unesco.org/thesaurus/concept455,5.05,Sciences de l'information,Information sciences,,,,260|1124|2348,779|782|2055|2056
2076,Information/library research,http://vocabularies.unesco.org/thesaurus/concept456,5.05,"Information/bibliothèque, recherche",Information/library research,,,,340|404|756,652|2348
2079,Information/library standards,http://vocabularies.unesco.org/thesaurus/concept457,5.05,"Information/bibliothèque, norme",Information/library standards,,,,559,2073|2063
559,Cataloguing rules,http://vocabularies.unesco.org/thesaurus/concept4763,5.05,Norme de catalogage,Cataloguing rules,,,2079,400,558
1124,Documentation,http://vocabularies.unesco.org/thesaurus/concept4764,5.05,Documentation,Documentation,Traitement continu et systématique de documents ou de données pour des utilisateurs d'information spécialisée.,The continuous and systematic processing of documents or data for specialized information users.,2048,,2045|2348|558|1991
3971,Subject headings,http://vocabularies.unesco.org/thesaurus/concept5406,5.05,Vedette-matière,Subject headings,"Mot, terme ou locution choisi pour exprimer un concept ou une association de concepts.","A word, term or a phrase chosen to express a concept or a concept combination in indexing and to constitute an entry.",652,,4145
